code_insee;nom_standard;reg_nom;dep_nom;population;latitude_centre;longitude_centre
64051;Arraute-Charritte;Nouvelle-Aquitaine;Pyrénées-Atlantiques;425;43.42;-1.113
64052;Arricau-Bordes;Nouvelle-Aquitaine;Pyrénées-Atlantiques;106;43.502;-0.142
64053;Arrien;Nouvelle-Aquitaine;Pyrénées-Atlantiques;200;43.313;-0.162
64054;Arros-de-Nay;Nouvelle-Aquitaine;Pyrénées-Atlantiques;800;43.182;-0.295
64056;Arrosès;Nouvelle-Aquitaine;Pyrénées-Atlantiques;137;43.547;-0.111
64057;Arthez-de-Béarn;Nouvelle-Aquitaine;Pyrénées-Atlantiques;1829;43.466;-0.62
64058;Arthez-d'Asson;Nouvelle-Aquitaine;Pyrénées-Atlantiques;460;43.089;-0.253
64059;Artigueloutan;Nouvelle-Aquitaine;Pyrénées-Atlantiques;1093;43.272;-0.244
64060;Artiguelouve;Nouvelle-Aquitaine;Pyrénées-Atlantiques;2005;43.314;-0.473
64061;Artix;Nouvelle-Aquitaine;Pyrénées-Atlantiques;3440;43.398;-0.574
64062;Arudy;Nouvelle-Aquitaine;Pyrénées-Atlantiques;2248;43.1;-0.474
64063;Arzacq-Arraziguet;Nouvelle-Aquitaine;Pyrénées-Atlantiques;1048;43.541;-0.425
64064;Asasp-Arros;Nouvelle-Aquitaine;Pyrénées-Atlantiques;469;43.118;-0.63
64065;Ascain;Nouvelle-Aquitaine;Pyrénées-Atlantiques;4464;43.34;-1.631
64066;Ascarat;Nouvelle-Aquitaine;Pyrénées-Atlantiques;339;43.183;-1.263
64067;Assat;Nouvelle-Aquitaine;Pyrénées-Atlantiques;2042;43.258;-0.288
64068;Asson;Nouvelle-Aquitaine;Pyrénées-Atlantiques;1999;43.093;-0.249
64069;Aste-Béon;Nouvelle-Aquitaine;Pyrénées-Atlantiques;228;43.03;-0.398
64070;Astis;Nouvelle-Aquitaine;Pyrénées-Atlantiques;336;43.437;-0.322
64071;Athos-Aspis;Nouvelle-Aquitaine;Pyrénées-Atlantiques;211;43.413;-0.965
64072;Aubertin;Nouvelle-Aquitaine;Pyrénées-Atlantiques;652;43.272;-0.481
64073;Aubin;Nouvelle-Aquitaine;Pyrénées-Atlantiques;265;43.436;-0.422
64074;Aubous;Nouvelle-Aquitaine;Pyrénées-Atlantiques;44;43.576;-0.141
64075;Audaux;Nouvelle-Aquitaine;Pyrénées-Atlantiques;165;43.373;-0.78
64077;Auga;Nouvelle-Aquitaine;Pyrénées-Atlantiques;179;43.477;-0.379
64078;Auriac;Nouvelle-Aquitaine;Pyrénées-Atlantiques;221;43.454;-0.32
64079;Aurions-Idernes;Nouvelle-Aquitaine;Pyrénées-Atlantiques;105;43.531;-0.131
64080;Aussevielle;Nouvelle-Aquitaine;Pyrénées-Atlantiques;813;43.358;-0.479
64081;Aussurucq;Nouvelle-Aquitaine;Pyrénées-Atlantiques;236;43.129;-0.979
64082;Auterrive;Nouvelle-Aquitaine;Pyrénées-Atlantiques;142;43.466;-1.009
64083;Autevielle-Saint-Martin-Bideren;Nouvelle-Aquitaine;Pyrénées-Atlantiques;207;43.396;-0.978
64084;Aydie;Nouvelle-Aquitaine;Pyrénées-Atlantiques;138;43.571;-0.113
64085;Aydius;Nouvelle-Aquitaine;Pyrénées-Atlantiques;104;42.999;-0.519
64086;Ayherre;Nouvelle-Aquitaine;Pyrénées-Atlantiques;1130;43.379;-1.245
64087;Baigts-de-Béarn;Nouvelle-Aquitaine;Pyrénées-Atlantiques;870;43.525;-0.846
64088;Balansun;Nouvelle-Aquitaine;Pyrénées-Atlantiques;308;43.491;-0.693
64089;Baleix;Nouvelle-Aquitaine;Pyrénées-Atlantiques;135;43.376;-0.136
64090;Baliracq-Maumusson;Nouvelle-Aquitaine;Pyrénées-Atlantiques;119;43.541;-0.25
64091;Baliros;Nouvelle-Aquitaine;Pyrénées-Atlantiques;504;43.228;-0.308
64092;Banca;Nouvelle-Aquitaine;Pyrénées-Atlantiques;351;43.1;-1.372
64093;Barcus;Nouvelle-Aquitaine;Pyrénées-Atlantiques;635;43.177;-0.795
64094;Bardos;Nouvelle-Aquitaine;Pyrénées-Atlantiques;1861;43.468;-1.223
64095;Barinque;Nouvelle-Aquitaine;Pyrénées-Atlantiques;589;43.404;-0.27
64096;Barraute-Camu;Nouvelle-Aquitaine;Pyrénées-Atlantiques;183;43.383;-0.901
64097;Barzun;Nouvelle-Aquitaine;Pyrénées-Atlantiques;624;43.215;-0.134
64098;Bassillon-Vauzé;Nouvelle-Aquitaine;Pyrénées-Atlantiques;66;43.453;-0.076
64099;Bastanès;Nouvelle-Aquitaine;Pyrénées-Atlantiques;97;43.353;-0.752
64100;Bassussarry;Nouvelle-Aquitaine;Pyrénées-Atlantiques;3301;43.444;-1.496
64101;Baudreix;Nouvelle-Aquitaine;Pyrénées-Atlantiques;581;43.206;-0.259
64102;Bayonne;Nouvelle-Aquitaine;Pyrénées-Atlantiques;52749;43.492;-1.466
64103;Bédeille;Nouvelle-Aquitaine;Pyrénées-Atlantiques;207;43.346;-0.098
64104;Bedous;Nouvelle-Aquitaine;Pyrénées-Atlantiques;583;43.006;-0.588
64105;Béguios;Nouvelle-Aquitaine;Pyrénées-Atlantiques;266;43.351;-1.098
64106;Béhasque-Lapiste;Nouvelle-Aquitaine;Pyrénées-Atlantiques;509;43.319;-1.008
