ATC4;l_atc4;age;sexe;BEN_REG;PSP_SPE;nbc;REM;BSE;BOITES
N04BA;DOPA ET DERIVES;60;2;11;9;39;1.185,06;1.244,93;334
N04BA;DOPA ET DERIVES;60;2;11;14;31;658,14;691,72;148
N04BA;DOPA ET DERIVES;60;2;11;15;104;2.260,04;2.377,67;518
N04BA;DOPA ET DERIVES;60;2;11;17;125;4.206,48;4.443,79;976
N04BA;DOPA ET DERIVES;60;2;11;32;4858;523.419,78;537.588,96;71857
N04BA;DOPA ET DERIVES;60;2;11;42;28;559,10;586,75;101
N04BA;DOPA ET DERIVES;60;2;11;90;7000;679.471,51;704.618,27;92997
N04BA;DOPA ET DERIVES;60;2;11;98;37;1.046,68;1.117,55;233
N04BA;DOPA ET DERIVES;60;2;11;99;813;49.782,62;51.363,75;5006
N04BA;DOPA ET DERIVES;60;2;24;1;2458;195.771,10;203.547,45;34229
N04BA;DOPA ET DERIVES;60;2;24;32;1463;141.397,27;144.536,83;21198
N04BA;DOPA ET DERIVES;60;2;24;90;1566;116.014,42;120.443,25;17260
N04BA;DOPA ET DERIVES;60;2;24;98;44;1.556,83;1.622,48;358
N04BA;DOPA ET DERIVES;60;2;24;99;272;32.704,15;33.407,85;1705
N04BA;DOPA ET DERIVES;60;2;27;1;3501;299.999,50;310.957,93;51337
N04BA;DOPA ET DERIVES;60;2;27;5;12;77,22;100,24;32
N04BA;DOPA ET DERIVES;60;2;27;32;1480;154.722,65;157.937,52;23068
N04BA;DOPA ET DERIVES;60;2;27;90;1957;144.590,35;147.989,95;20708
N04BA;DOPA ET DERIVES;60;2;27;98;24;298,17;349,08;80
N04BA;DOPA ET DERIVES;60;2;27;99;202;11.724,72;12.045,27;1378
N04BA;DOPA ET DERIVES;60;2;28;1;3300;287.222,84;297.477,67;48213
N04BA;DOPA ET DERIVES;60;2;28;3;11;162,07;171,90;55
N04BA;DOPA ET DERIVES;60;2;28;32;1683;176.577,96;180.031,81;24583
N04BA;DOPA ET DERIVES;60;2;28;90;2119;179.131,52;184.640,70;24205
N04BA;DOPA ET DERIVES;60;2;28;99;275;24.719,49;25.641,37;1459
N04BA;DOPA ET DERIVES;60;2;32;1;6997;816.048,24;842.058,67;123334
N04BA;DOPA ET DERIVES;60;2;32;3;11;191,94;223,59;42
N04BA;DOPA ET DERIVES;60;2;32;4;25;704,88;713,57;156
N04BA;DOPA ET DERIVES;60;2;32;7;14;160,14;182,12;29
N04BA;DOPA ET DERIVES;60;2;32;15;21;186,99;197,63;47
N04BA;DOPA ET DERIVES;60;2;32;32;2039;205.371,12;210.855,57;28493
N04BA;DOPA ET DERIVES;60;2;32;90;3548;233.999,19;245.726,57;33171
N04BA;DOPA ET DERIVES;60;2;32;98;48;1.072,82;1.104,36;260
N04BA;DOPA ET DERIVES;60;2;32;99;387;43.027,59;44.434,87;1997
N04BA;DOPA ET DERIVES;60;2;44;1;6300;633.758,43;656.630,03;100257
N04BA;DOPA ET DERIVES;60;2;44;3;13;235,24;255,58;48
N04BA;DOPA ET DERIVES;60;2;44;7;17;228,25;234,52;56
N04BA;DOPA ET DERIVES;60;2;44;15;15;235,55;250,56;47
N04BA;DOPA ET DERIVES;60;2;44;32;2360;210.562,39;216.080,75;28903
N04BA;DOPA ET DERIVES;60;2;44;90;3347;228.587,83;237.257,30;33465
N04BA;DOPA ET DERIVES;60;2;44;98;22;414,63;418,38;91
N04BA;DOPA ET DERIVES;60;2;44;99;355;36.601,01;38.111,30;2408
N04BA;DOPA ET DERIVES;60;2;52;1;4394;423.081,05;438.171,15;66775
N04BA;DOPA ET DERIVES;60;2;52;4;11;466,91;468,79;88
N04BA;DOPA ET DERIVES;60;2;52;32;2409;269.068,11;273.181,97;34988
N04BA;DOPA ET DERIVES;60;2;52;90;2325;163.146,28;168.610,31;23108
N04BA;DOPA ET DERIVES;60;2;52;98;24;525,23;537,63;124
N04BA;DOPA ET DERIVES;60;2;52;99;377;42.998,93;43.950,10;2168
N04BA;DOPA ET DERIVES;60;2;53;1;4003;397.496,34;408.285,23;61359
N04BA;DOPA ET DERIVES;60;2;53;15;20;285,37;305,17;68
N04BA;DOPA ET DERIVES;60;2;53;32;1741;200.462,83;202.925,13;23339
N04BA;DOPA ET DERIVES;60;2;53;90;2425;174.013,81;178.017,26;24183
N04BA;DOPA ET DERIVES;60;2;53;99;286;29.249,57;29.774,40;1552
N04BA;DOPA ET DERIVES;60;2;75;1;8517;835.679,45;861.361,98;127695
N04BA;DOPA ET DERIVES;60;2;75;3;18;244,14;249,71;47
N04BA;DOPA ET DERIVES;60;2;75;6;19;724,76;744,81;173
N04BA;DOPA ET DERIVES;60;2;75;15;49;704,25;714,91;144
N04BA;DOPA ET DERIVES;60;2;75;17;42;1.260,66;1.304,12;297
N04BA;DOPA ET DERIVES;60;2;75;32;2957;296.206,98;303.054,02;39021
N04BA;DOPA ET DERIVES;60;2;75;90;4503;335.930,71;345.115,33;43837
N04BA;DOPA ET DERIVES;60;2;75;98;42;1.086,91;1.114,18;195
N04BA;DOPA ET DERIVES;60;2;75;99;432;35.660,17;36.298,36;2267
N04BA;DOPA ET DERIVES;60;2;76;1;7176;614.741,44;633.251,58;104573
N04BA;DOPA ET DERIVES;60;2;76;3;31;611,31;621,40;166
N04BA;DOPA ET DERIVES;60;2;76;4;27;368,78;382,03;82
N04BA;DOPA ET DERIVES;60;2;76;15;44;961,58;1.030,87;196
N04BA;DOPA ET DERIVES;60;2;76;17;72;2.024,50;2.192,59;489
N04BA;DOPA ET DERIVES;60;2;76;32;2724;230.087,07;235.732,79;34171
N04BA;DOPA ET DERIVES;60;2;76;90;4260;291.344,53;300.935,10;44070
N04BA;DOPA ET DERIVES;60;2;76;98;98;3.518,23;3.631,09;802
N04BA;DOPA ET DERIVES;60;2;76;99;578;45.193,86;46.199,60;2961
N04BA;DOPA ET DERIVES;60;2;84;1;8200;772.695,45;796.397,45;126134
N04BA;DOPA ET DERIVES;60;2;84;3;23;541,84;553,80;119
N04BA;DOPA ET DERIVES;60;2;84;4;21;434,66;465,15;101
N04BA;DOPA ET DERIVES;60;2;84;15;25;294,19;307,14;58
N04BA;DOPA ET DERIVES;60;2;84;17;36;1.006,09;1.058,99;226
N04BA;DOPA ET DERIVES;60;2;84;32;3912;457.925,75;467.128,51;65132
N04BA;DOPA ET DERIVES;60;2;84;90;5436;447.595,52;460.501,75;65187
N04BA;DOPA ET DERIVES;60;2;84;98;25;516,96;516,96;121
N04BA;DOPA ET DERIVES;60;2;84;99;473;41.185,82;41.839,32;2568
N04BA;DOPA ET DERIVES;60;2;93;1;7331;660.260,57;674.389,89;104217
N04BA;DOPA ET DERIVES;60;2;93;3;73;1.652,22;1.672,10;338
N04BA;DOPA ET DERIVES;60;2;93;4;15;330,78;339,98;64
N04BA;DOPA ET DERIVES;60;2;93;15;46;630,95;652,30;138
N04BA;DOPA ET DERIVES;60;2;93;17;248;9.462,23;9.867,33;1807
N04BA;DOPA ET DERIVES;60;2;93;32;3981;388.838,80;397.561,65;56217
N04BA;DOPA ET DERIVES;60;2;93;90;4115;291.722,45;298.904,70;39138
N04BA;DOPA ET DERIVES;60;2;93;98;82;2.165,66;2.235,26;490
N04BA;DOPA ET DERIVES;60;2;93;99;693;50.488,64;51.551,14;4394
N04BA;DOPA ET DERIVES;60;2;99;1;615;117.148,61;121.055,23;3201
N04BA;DOPA ET DERIVES;60;2;99;32;249;49.222,04;49.840,55;1070
N04BA;DOPA ET DERIVES;60;2;99;90;401;214.018,52;217.319,87;1704
N04BA;DOPA ET DERIVES;60;2;99;99;193;20.331,61;20.976,39;830
N04BA;DOPA ET DERIVES;99;1;76;99;11;309,64;336,72;108
N04BA;DOPA ET DERIVES;99;1;93;99;14;515,57;521,20;98
N04BA;DOPA ET DERIVES;99;1;99;1;52;2.804,39;2.921,51;461
N04BA;DOPA ET DERIVES;99;1;99;99;49;1.905,08;1.956,97;403
N04BA;DOPA ET DERIVES;99;2;99;99;23;1.281,93;1.300,22;318
N04BA;DOPA ET DERIVES;99;9;99;90;11;134,50;146,00;40
N04BA;DOPA ET DERIVES;99;9;99;99;23;1.183,55;1.217,29;213
N04BB;DERIVES DE L'ADAMANTANE;0;9;99;99;21;276,77;417,83;55
N04BB;DERIVES DE L'ADAMANTANE;20;1;5;1;19;1.418,20;1.479,28;149
N04BB;DERIVES DE L'ADAMANTANE;20;1;5;90;11;392,15;400,96;38
N04BB;DERIVES DE L'ADAMANTANE;20;1;5;99;15;624,52;636,98;70
N04BB;DERIVES DE L'ADAMANTANE;20;1;11;1;86;3.306,10;3.789,76;508
N04BB;DERIVES DE L'ADAMANTANE;20;1;11;32;103;5.994,62;6.398,44;854
N04BB;DERIVES DE L'ADAMANTANE;20;1;11;90;199;11.122,54;12.015,94;1595
N04BB;DERIVES DE L'ADAMANTANE;20;1;11;99;27;583,44;768,04;103
N04BB;DERIVES DE L'ADAMANTANE;20;1;24;1;23;793,49;942,88;128
N04BB;DERIVES DE L'ADAMANTANE;20;1;24;32;32;1.989,63;1.996,60;264
N04BB;DERIVES DE L'ADAMANTANE;20;1;24;90;43;2.418,61;2.571,24;342
N04BB;DERIVES DE L'ADAMANTANE;20;1;27;1;20;950,47;1.164,28;155
N04BB;DERIVES DE L'ADAMANTANE;20;1;27;32;20;997,88;997,88;134
N04BB;DERIVES DE L'ADAMANTANE;20;1;27;90;39;2.306,67;2.395,24;317
N04BB;DERIVES DE L'ADAMANTANE;20;1;28;1;27;1.247,86;1.443,16;190
N04BB;DERIVES DE L'ADAMANTANE;20;1;28;32;23;1.769,85;1.811,32;239
N04BB;DERIVES DE L'ADAMANTANE;20;1;28;90;47;3.131,96;3.312,12;439
N04BB;DERIVES DE L'ADAMANTANE;20;1;32;1;76;5.111,77;5.665,20;751
N04BB;DERIVES DE L'ADAMANTANE;20;1;32;32;22;952,82;962,68;129
N04BB;DERIVES DE L'ADAMANTANE;20;1;32;90;82;4.281,01;4.576,20;609
N04BB;DERIVES DE L'ADAMANTANE;20;1;44;1;42;2.097,26;2.245,32;299
N04BB;DERIVES DE L'ADAMANTANE;20;1;44;32;26;1.729,57;1.770,40;235
N04BB;DERIVES DE L'ADAMANTANE;20;1;44;90;66;3.647,09;3.849,00;509
N04BB;DERIVES DE L'ADAMANTANE;20;1;52;1;27;1.512,82;1.679,04;224
N04BB;DERIVES DE L'ADAMANTANE;20;1;52;32;13;506,88;556,16;79
N04BB;DERIVES DE L'ADAMANTANE;20;1;52;90;46;2.897,27;3.010,48;395
N04BB;DERIVES DE L'ADAMANTANE;20;1;53;1;15;979,24;1.005,92;133
N04BB;DERIVES DE L'ADAMANTANE;20;1;53;32;16;995,40;995,40;132
N04BB;DERIVES DE L'ADAMANTANE;20;1;53;90;18;751,52;776,16;103
N04BB;DERIVES DE L'ADAMANTANE;20;1;75;1;64;2.872,90;2.987,44;397
N04BB;DERIVES DE L'ADAMANTANE;20;1;75;32;31;1.643,40;1.700,00;225
N04BB;DERIVES DE L'ADAMANTANE;20;1;75;90;101;5.904,09;6.177,32;816
N04BB;DERIVES DE L'ADAMANTANE;20;1;76;1;56;2.398,68;2.585,32;344
N04BB;DERIVES DE L'ADAMANTANE;20;1;76;32;37;1.838,75;1.897,04;252
N04BB;DERIVES DE L'ADAMANTANE;20;1;76;90;100;5.680,33;5.831,76;774
N04BB;DERIVES DE L'ADAMANTANE;20;1;84;1;53;2.418,15;2.532,56;337
N04BB;DERIVES DE L'ADAMANTANE;20;1;84;32;92;5.948,96;6.081,88;812
N04BB;DERIVES DE L'ADAMANTANE;20;1;84;90;173;10.489,42;11.309,60;1503
N04BB;DERIVES DE L'ADAMANTANE;20;1;93;1;36;1.468,88;1.669,60;222
N04BB;DERIVES DE L'ADAMANTANE;20;1;93;32;49;2.543,89;2.593,52;345
N04BB;DERIVES DE L'ADAMANTANE;20;1;93;90;70;2.825,90;3.137,84;421
N04BB;DERIVES DE L'ADAMANTANE;20;2;5;99;16;1.556,58;1.593,71;161
N04BB;DERIVES DE L'ADAMANTANE;20;2;11;1;95;3.637,36;4.124,40;544
N04BB;DERIVES DE L'ADAMANTANE;20;2;11;32;124;5.703,81;6.174,16;822
N04BB;DERIVES DE L'ADAMANTANE;20;2;11;90;196;9.093,48;9.632,69;1287
N04BB;DERIVES DE L'ADAMANTANE;20;2;11;99;38;586,76;982,56;131
N04BB;DERIVES DE L'ADAMANTANE;20;2;24;1;25;1.242,76;1.404,40;184
N04BB;DERIVES DE L'ADAMANTANE;20;2;24;32;47;1.984,15;2.069,48;276
N04BB;DERIVES DE L'ADAMANTANE;20;2;24;90;77;3.568,61;3.670,76;485
N04BB;DERIVES DE L'ADAMANTANE;20;2;27;1;22;677,04;806,72;108
N04BB;DERIVES DE L'ADAMANTANE;20;2;27;32;32;1.438,17;1.487,80;197
N04BB;DERIVES DE L'ADAMANTANE;20;2;27;90;44;1.916,45;1.990,72;263
N04BB;DERIVES DE L'ADAMANTANE;20;2;28;1;20;1.427,32;1.591,08;212
N04BB;DERIVES DE L'ADAMANTANE;20;2;28;32;26;1.541,70;1.607,32;212
N04BB;DERIVES DE L'ADAMANTANE;20;2;28;90;44;2.394,37;2.597,48;351
N04BB;DERIVES DE L'ADAMANTANE;20;2;32;1;65;3.830,54;4.121,16;547
N04BB;DERIVES DE L'ADAMANTANE;20;2;32;32;21;954,57;1.051,80;141
N04BB;DERIVES DE L'ADAMANTANE;20;2;32;90;116;3.558,22;4.143,74;560
N04BB;DERIVES DE L'ADAMANTANE;20;2;44;1;47;2.386,95;2.494,88;330
N04BB;DERIVES DE L'ADAMANTANE;20;2;44;32;40;2.167,29;2.184,12;288
N04BB;DERIVES DE L'ADAMANTANE;20;2;44;90;69;2.531,61;2.731,76;362
N04BB;DERIVES DE L'ADAMANTANE;20;2;52;1;41;2.144,11;2.417,76;323
N04BB;DERIVES DE L'ADAMANTANE;20;2;52;32;17;945,13;964,84;127
N04BB;DERIVES DE L'ADAMANTANE;20;2;52;90;45;2.203,84;2.334,36;310
N04BB;DERIVES DE L'ADAMANTANE;20;2;53;1;26;1.532,70;1.777,28;234
N04BB;DERIVES DE L'ADAMANTANE;20;2;53;32;24;1.044,69;1.063,56;143
N04BB;DERIVES DE L'ADAMANTANE;20;2;53;90;25;1.285,61;1.302,44;171
N04BB;DERIVES DE L'ADAMANTANE;20;2;75;1;46;1.711,47;1.879,24;247
N04BB;DERIVES DE L'ADAMANTANE;20;2;75;32;33;1.331,74;1.545,20;204
N04BB;DERIVES DE L'ADAMANTANE;20;2;75;90;88;4.565,91;4.967,56;658
N04BB;DERIVES DE L'ADAMANTANE;20;2;76;1;61;2.746,26;2.896,92;382
N04BB;DERIVES DE L'ADAMANTANE;20;2;76;32;33;1.337,52;1.361,32;182
N04BB;DERIVES DE L'ADAMANTANE;20;2;76;90;111;6.148,42;6.371,60;852
N04BB;DERIVES DE L'ADAMANTANE;20;2;84;1;58;2.492,95;3.042,44;403
N04BB;DERIVES DE L'ADAMANTANE;20;2;84;32;102;5.176,57;5.513,80;729
N04BB;DERIVES DE L'ADAMANTANE;20;2;84;90;198;9.419,29;10.023,48;1333
N04BB;DERIVES DE L'ADAMANTANE;20;2;93;1;46;1.847,25;2.154,56;285
N04BB;DERIVES DE L'ADAMANTANE;20;2;93;32;51;2.436,54;2.528,84;334
N04BB;DERIVES DE L'ADAMANTANE;20;2;93;90;64;2.984,67;3.143,56;417
N04BB;DERIVES DE L'ADAMANTANE;60;1;5;1;57;4.573,57;4.807,88;474
N04BB;DERIVES DE L'ADAMANTANE;60;1;5;90;51;2.637,11;2.865,02;279
N04BB;DERIVES DE L'ADAMANTANE;60;1;5;99;42;2.399,76;2.661,51;267
N04BB;DERIVES DE L'ADAMANTANE;60;1;11;1;320;15.579,10;16.294,88;2165
N04BB;DERIVES DE L'ADAMANTANE;60;1;11;17;11;247,64;319,80;39
N04BB;DERIVES DE L'ADAMANTANE;60;1;11;32;470;27.486,44;28.579,08;3801
N04BB;DERIVES DE L'ADAMANTANE;60;1;11;90;553;30.982,31;32.516,57;4321
N04BB;DERIVES DE L'ADAMANTANE;60;1;11;99;72;1.924,00;2.108,24;282
N04BB;DERIVES DE L'ADAMANTANE;60;1;24;1;89;4.314,99;4.530,00;598
N04BB;DERIVES DE L'ADAMANTANE;60;1;24;32;119;7.578,66;7.715,32;1017
N04BB;DERIVES DE L'ADAMANTANE;60;1;24;90;95;4.681,84;4.781,98;632
N04BB;DERIVES DE L'ADAMANTANE;60;1;27;1;171;9.140,06;9.440,40;1251
N04BB;DERIVES DE L'ADAMANTANE;60;1;27;32;128;6.726,56;6.904,68;918
N04BB;DERIVES DE L'ADAMANTANE;60;1;27;90;161;8.292,37;8.467,96;1116
N04BB;DERIVES DE L'ADAMANTANE;60;1;28;1;114;6.092,23;6.439,80;849
N04BB;DERIVES DE L'ADAMANTANE;60;1;28;32;104;6.746,33;6.789,20;910
N04BB;DERIVES DE L'ADAMANTANE;60;1;28;90;167;10.002,13;10.178,20;1353
N04BB;DERIVES DE L'ADAMANTANE;60;1;32;1;288;18.983,12;19.989,52;2644
N04BB;DERIVES DE L'ADAMANTANE;60;1;32;32;123;7.281,69;7.504,16;1002
N04BB;DERIVES DE L'ADAMANTANE;60;1;32;90;194;8.582,95;9.154,48;1215
N04BB;DERIVES DE L'ADAMANTANE;60;1;44;1;215;14.092,42;14.643,88;1929
N04BB;DERIVES DE L'ADAMANTANE;60;1;44;32;154;7.715,96;7.954,76;1052
N04BB;DERIVES DE L'ADAMANTANE;60;1;44;90;176;7.975,95;8.606,68;1139
N04BB;DERIVES DE L'ADAMANTANE;60;1;52;1;197;11.080,79;11.741,58;1558
N04BB;DERIVES DE L'ADAMANTANE;60;1;52;32;202;12.308,79;12.746,48;1687
N04BB;DERIVES DE L'ADAMANTANE;60;1;52;90;213;11.245,81;11.612,40;1547
N04BB;DERIVES DE L'ADAMANTANE;60;1;53;1;148;8.592,10;8.846,04;1173
N04BB;DERIVES DE L'ADAMANTANE;60;1;53;32;127;6.371,18;6.512,76;862
N04BB;DERIVES DE L'ADAMANTANE;60;1;53;90;126;5.979,58;6.228,24;829
N04BB;DERIVES DE L'ADAMANTANE;60;1;75;1;389;20.567,31;21.691,00;2873
N04BB;DERIVES DE L'ADAMANTANE;60;1;75;32;213;10.831,74;11.156,72;1477
N04BB;DERIVES DE L'ADAMANTANE;60;1;75;90;395;19.150,60;19.933,12;2635
N04BB;DERIVES DE L'ADAMANTANE;60;1;75;99;30;732,55;737,48;98
N04BB;DERIVES DE L'ADAMANTANE;60;1;76;1;334;18.758,32;19.718,32;2620
N04BB;DERIVES DE L'ADAMANTANE;60;1;76;32;184;10.020,12;10.178,52;1357
N04BB;DERIVES DE L'ADAMANTANE;60;1;76;90;369;17.994,94;18.658,48;2480
N04BB;DERIVES DE L'ADAMANTANE;60;1;76;99;49;1.186,47;1.294,40;172
N04BB;DERIVES DE L'ADAMANTANE;60;1;84;1;334;17.458,35;18.271,28;2423
N04BB;DERIVES DE L'ADAMANTANE;60;1;84;32;383;21.948,21;22.638,92;3006
N04BB;DERIVES DE L'ADAMANTANE;60;1;84;90;393;20.594,59;21.334,93;2826
N04BB;DERIVES DE L'ADAMANTANE;60;1;84;99;19;272,45;316,80;45
N04BB;DERIVES DE L'ADAMANTANE;60;1;93;1;294;14.828,16;15.643,00;2066
N04BB;DERIVES DE L'ADAMANTANE;60;1;93;32;358;18.603,75;19.142,40;2553
N04BB;DERIVES DE L'ADAMANTANE;60;1;93;90;275;11.271,28;11.859,56;1577
N04BB;DERIVES DE L'ADAMANTANE;60;1;93;99;33;538,10;603,72;79
N04BB;DERIVES DE L'ADAMANTANE;60;2;5;1;44;2.895,79;2.973,62;295
N04BB;DERIVES DE L'ADAMANTANE;60;2;5;90;37;1.976,09;2.123,02;213
N04BB;DERIVES DE L'ADAMANTANE;60;2;5;99;35;2.480,80;2.496,99;246
N04BB;DERIVES DE L'ADAMANTANE;60;2;11;1;303;13.452,98;14.117,79;1864
N04BB;DERIVES DE L'ADAMANTANE;60;2;11;17;21;695,05;892,03;118
N04BB;DERIVES DE L'ADAMANTANE;60;2;11;32;393;20.812,67;21.916,92;2913
N04BB;DERIVES DE L'ADAMANTANE;60;2;11;90;534;29.852,16;31.104,96;4126
N04BB;DERIVES DE L'ADAMANTANE;60;2;11;99;64;1.684,43;1.772,64;234
N04BB;DERIVES DE L'ADAMANTANE;60;2;24;1;83;3.876,11;4.257,90;566
N04BB;DERIVES DE L'ADAMANTANE;60;2;24;32;102;5.758,06;5.900,84;782
N04BB;DERIVES DE L'ADAMANTANE;60;2;24;90;95;5.054,81;5.362,96;714
N04BB;DERIVES DE L'ADAMANTANE;60;2;27;1;127;6.233,40;6.752,12;896
N04BB;DERIVES DE L'ADAMANTANE;60;2;27;32;132;7.098,54;7.383,24;984
N04BB;DERIVES DE L'ADAMANTANE;60;2;27;90;134;6.138,49;6.365,40;847
N04BB;DERIVES DE L'ADAMANTANE;60;2;28;1;129;6.331,85;6.867,40;916
N04BB;DERIVES DE L'ADAMANTANE;60;2;28;32;117;6.675,89;6.904,84;920
N04BB;DERIVES DE L'ADAMANTANE;60;2;28;90;172;9.445,07;9.783,28;1303
N04BB;DERIVES DE L'ADAMANTANE;60;2;32;1;294;22.085,03;22.906,28;3042
N04BB;DERIVES DE L'ADAMANTANE;60;2;32;32;139;6.783,07;6.996,04;929
N04BB;DERIVES DE L'ADAMANTANE;60;2;32;90;206;7.115,32;7.650,39;1018
N04BB;DERIVES DE L'ADAMANTANE;60;2;32;99;11;198,53;267,52;38
N04BB;DERIVES DE L'ADAMANTANE;60;2;44;1;255;14.467,82;15.140,72;2006
N04BB;DERIVES DE L'ADAMANTANE;60;2;44;32;144;6.570,88;6.701,76;890
N04BB;DERIVES DE L'ADAMANTANE;60;2;44;90;173;7.312,76;7.802,76;1037
N04BB;DERIVES DE L'ADAMANTANE;60;2;52;1;201;10.893,40;11.270,76;1496
N04BB;DERIVES DE L'ADAMANTANE;60;2;52;32;197;10.550,50;10.719,96;1426
N04BB;DERIVES DE L'ADAMANTANE;60;2;52;90;181;8.916,36;9.252,88;1227
N04BB;DERIVES DE L'ADAMANTANE;60;2;53;1;160;7.726,40;8.243,08;1089
N04BB;DERIVES DE L'ADAMANTANE;60;2;53;32;127;6.111,74;6.176,16;816
N04BB;DERIVES DE L'ADAMANTANE;60;2;53;90;140;5.630,80;5.820,32;776
N04BB;DERIVES DE L'ADAMANTANE;60;2;75;1;409;20.555,23;21.924,48;2906
N04BB;DERIVES DE L'ADAMANTANE;60;2;75;32;211;11.126,19;11.531,92;1527
N04BB;DERIVES DE L'ADAMANTANE;60;2;75;90;383;17.857,00;18.576,09;2459
N04BB;DERIVES DE L'ADAMANTANE;60;2;75;99;31;889,30;1.062,00;138
N04BB;DERIVES DE L'ADAMANTANE;60;2;76;1;332;19.792,25;20.459,52;2719
N04BB;DERIVES DE L'ADAMANTANE;60;2;76;32;198;9.951,41;10.226,40;1362
N04BB;DERIVES DE L'ADAMANTANE;60;2;76;90;353;18.086,61;18.627,08;2477
N04BB;DERIVES DE L'ADAMANTANE;60;2;76;99;38;1.096,92;1.179,36;155
N04BB;DERIVES DE L'ADAMANTANE;60;2;84;1;381;19.369,00;20.476,28;2711
N04BB;DERIVES DE L'ADAMANTANE;60;2;84;32;387;21.857,72;22.434,60;2975
N04BB;DERIVES DE L'ADAMANTANE;60;2;84;90;460;22.794,93;23.852,30;3170
N04BB;DERIVES DE L'ADAMANTANE;60;2;84;99;31;961,97;1.058,84;142
N04BB;DERIVES DE L'ADAMANTANE;60;2;93;1;300;14.866,45;15.800,68;2092
N04BB;DERIVES DE L'ADAMANTANE;60;2;93;32;359;18.010,09;18.355,48;2446
N04BB;DERIVES DE L'ADAMANTANE;60;2;93;90;315;14.728,03;15.197,89;2019
N04BB;DERIVES DE L'ADAMANTANE;60;2;93;99;51;1.522,66;1.559,20;205
N04BC;AGONISTES DOPAMINERGIQUES;0;1;99;99;64;2.531,72;3.344,52;198
N04BC;AGONISTES DOPAMINERGIQUES;0;2;99;1;77;407,96;599,04;136
N04BC;AGONISTES DOPAMINERGIQUES;0;2;99;90;22;153,35;178,73;43
N04BC;AGONISTES DOPAMINERGIQUES;0;2;99;99;141;3.399,53;4.222,82;478
N04BC;AGONISTES DOPAMINERGIQUES;0;9;99;99;55;552,66;738,86;176
N04BC;AGONISTES DOPAMINERGIQUES;20;1;5;1;68;6.174,80;6.608,85;611
N04BC;AGONISTES DOPAMINERGIQUES;20;1;5;90;29;2.746,67;3.082,80;253
N04BC;AGONISTES DOPAMINERGIQUES;20;1;5;99;118;76.622,57;78.919,87;1430
N04BC;AGONISTES DOPAMINERGIQUES;20;1;11;1;1268;80.364,15;98.656,16;9454
N04BC;AGONISTES DOPAMINERGIQUES;20;1;11;11;37;454,44;694,68;84
N04BC;AGONISTES DOPAMINERGIQUES;20;1;11;17;403;18.628,37;23.455,39;2683
N04BC;AGONISTES DOPAMINERGIQUES;20;1;11;32;726;150.107,36;159.168,97;6595
N04BC;AGONISTES DOPAMINERGIQUES;20;1;11;90;1254;210.890,62;227.211,22;10252
N04BC;AGONISTES DOPAMINERGIQUES;20;1;11;99;573;88.923,61;97.874,57;3394
N04BC;AGONISTES DOPAMINERGIQUES;20;1;24;1;491;30.030,26;39.993,08;4402
N04BC;AGONISTES DOPAMINERGIQUES;20;1;24;32;179;15.336,69;17.440,20;1124
N04BC;AGONISTES DOPAMINERGIQUES;20;1;24;90;187;52.199,84;53.029,16;1681
N04BC;AGONISTES DOPAMINERGIQUES;20;1;24;99;265;37.817,73;41.047,63;2023
N04BC;AGONISTES DOPAMINERGIQUES;20;1;27;1;681;40.080,72;52.106,96;6002
N04BC;AGONISTES DOPAMINERGIQUES;20;1;27;11;11;112,89;173,67;21
N04BC;AGONISTES DOPAMINERGIQUES;20;1;27;32;128;18.578,21;20.287,64;906
N04BC;AGONISTES DOPAMINERGIQUES;20;1;27;90;254;17.595,77;19.883,15;1395
N04BC;AGONISTES DOPAMINERGIQUES;20;1;27;99;220;30.454,58;32.416,21;1523
N04BC;AGONISTES DOPAMINERGIQUES;20;1;28;1;774;36.898,25;49.543,18;7053
N04BC;AGONISTES DOPAMINERGIQUES;20;1;28;17;104;2.307,78;2.800,28;490
N04BC;AGONISTES DOPAMINERGIQUES;20;1;28;32;215;17.031,54;18.443,05;1440
N04BC;AGONISTES DOPAMINERGIQUES;20;1;28;90;365;94.155,91;97.515,57;3550
N04BC;AGONISTES DOPAMINERGIQUES;20;1;28;99;334;33.235,56;36.642,69;2260
N04BC;AGONISTES DOPAMINERGIQUES;20;1;32;1;1896;133.704,63;166.971,95;17325
N04BC;AGONISTES DOPAMINERGIQUES;20;1;32;17;36;1.053,80;1.176,24;232
N04BC;AGONISTES DOPAMINERGIQUES;20;1;32;32;278;30.282,23;33.460,15;2117
N04BC;AGONISTES DOPAMINERGIQUES;20;1;32;90;470;26.089,75;28.938,41;2784
N04BC;AGONISTES DOPAMINERGIQUES;20;1;32;99;297;102.378,47;105.040,74;2832
N04BC;AGONISTES DOPAMINERGIQUES;20;1;44;1;1740;125.374,21;162.332,08;14828
N04BC;AGONISTES DOPAMINERGIQUES;20;1;44;11;126;3.386,57;4.920,65;595
N04BC;AGONISTES DOPAMINERGIQUES;20;1;44;17;23;311,04;380,25;75
N04BC;AGONISTES DOPAMINERGIQUES;20;1;44;32;289;30.921,78;33.938,94;1933
N04BC;AGONISTES DOPAMINERGIQUES;20;1;44;90;594;135.405,96;141.177,40;4679
N04BC;AGONISTES DOPAMINERGIQUES;20;1;44;99;344;26.214,84;29.974,06;1688
N04BC;AGONISTES DOPAMINERGIQUES;20;1;52;1;708;46.962,47;62.330,95;6922
